Area-Id2;7.1;Area-Id2_l_N10_nlin2Stdcolin27_7.1_publicDOI_8acd3708c3962daa1ef52d576dd44a8f.nii.gz
Area-Id2;7.1;Area-Id2_r_N10_nlin2Stdcolin27_7.1_publicDOI_e404ac268f14b641a4744af5542c1af4.nii.gz
Area-Id3;7.1;Area-Id3_l_N10_nlin2Stdcolin27_7.1_publicDOI_fa1e2706aa8dbd2a8c980bf5de923ca6.nii.gz
Area-Id3;7.1;Area-Id3_r_N10_nlin2Stdcolin27_7.1_publicDOI_cd68a95793016bdb1e8a77a09f1c00ef.nii.gz
Area-Id4;3.1;Area-Id4_l_N10_nlin2Stdcolin27_3.1_publicDOI_f18ef7c60cb32c3641014f0909f93e02.nii.gz
Area-Id4;3.1;Area-Id4_r_N10_nlin2Stdcolin27_3.1_publicDOI_2a6668950e5a00f4a74bf38acca581aa.nii.gz
Area-Id5;3.1;Area-Id5_l_N10_nlin2Stdcolin27_3.1_publicDOI_b2b955819205633599cce414a0175604.nii.gz
Area-Id5;3.1;Area-Id5_r_N10_nlin2Stdcolin27_3.1_publicDOI_2baf1d46de3dc9859c78fc1b034d1855.nii.gz
Area-Id6;3.1;Area-Id6_l_N10_nlin2Stdcolin27_3.1_publicDOI_faf17b46bcdda12944790fc12f5f91ff.nii.gz
Area-Id6;3.1;Area-Id6_r_N10_nlin2Stdcolin27_3.1_publicDOI_13a51145c04f8ff160009f50c312b834.nii.gz
Area-Id7;6.1;Area-Id7_l_N10_nlin2Stdcolin27_6.1_publicDOI_f2f17c06c0a643ce49d98b126a619601.nii.gz
Area-Id7;6.1;Area-Id7_r_N10_nlin2Stdcolin27_6.1_publicDOI_683c76c33eaea809fcf576f4e8dcbbb3.nii.gz
Area-Ig1;13.1;Area-Ig1_l_N10_nlin2Stdcolin27_13.1_publicP_c2f1f49fa6544f1c6386897250d0b3cf.nii.gz
Area-Ig1;13.1;Area-Ig1_r_N10_nlin2Stdcolin27_13.1_publicP_3143abb5953077f77f51e2f2231e557e.nii.gz
Area-Ig2;13.1;Area-Ig2_l_N10_nlin2Stdcolin27_13.1_publicP_f02dd3446cff31f94e4f75b1dd145122.nii.gz
Area-Ig2;13.1;Area-Ig2_r_N10_nlin2Stdcolin27_13.1_publicP_d7cbe960f4d01de62a6621ba53084fae.nii.gz
Area-Ig3;3.1;Area-Ig3_l_N10_nlin2Stdcolin27_3.1_publicDOI_23fb562a22a862c38ed5aa80ee24d6bb.nii.gz
Area-Ig3;3.1;Area-Ig3_r_N10_nlin2Stdcolin27_3.1_publicDOI_b0096df45883891b66669d66f759321d.nii.gz
Area-4a;9.4;Area-4a_l_N10_nlin2Stdcolin27_9.4_publicP_967ad34852b2b9fe3c92d8c17097a66a.nii.gz
Area-4a;9.4;Area-4a_r_N10_nlin2Stdcolin27_9.4_publicP_a8ae6146c4f0e1a7062686fd8828c149.nii.gz
Area-4p;9.4;Area-4p_l_N10_nlin2Stdcolin27_9.4_publicP_fae2f48dfd8b980f3818a7145d0d4dde.nii.gz
Area-4p;9.4;Area-4p_r_N10_nlin2Stdcolin27_9.4_publicP_b99378d72b97c81ef4f4f2f9e7c6ac19.nii.gz
Area-Fo1;3.4;Area-Fo1_l_N10_nlin2Stdcolin27_3.4_publicP_960a53948ed107f3d09f6adf79cbb80a.nii.gz
Area-Fo1;3.4;Area-Fo1_r_N10_nlin2Stdcolin27_3.4_publicP_aaa29c0e90498575ad47fb91c00248ad.nii.gz
Area-Fo2;3.4;Area-Fo2_l_N10_nlin2Stdcolin27_3.4_publicP_51dd6cb82eb566bb0a87a2bd61ba549f.nii.gz
Area-Fo2;3.4;Area-Fo2_r_N10_nlin2Stdcolin27_3.4_publicP_2993d715ed11871738e21953c1b93134.nii.gz
Area-Fo3;3.4;Area-Fo3_l_N10_nlin2Stdcolin27_3.4_publicP_e314f4e0944f6f0dc273af9a69645b35.nii.gz
Area-Fo3;3.4;Area-Fo3_r_N10_nlin2Stdcolin27_3.4_publicP_765b825bdf19beaade700c86b65a27ac.nii.gz
Area-Fo4;2.1;Area-Fo4_l_N10_nlin2Stdcolin27_2.1_publicDOI_2df70e06cfd5cfa015ca9558ff732dae.nii.gz
Area-Fo4;2.1;Area-Fo4_r_N10_nlin2Stdcolin27_2.1_publicDOI_b61321e1759cee1e45c2208e678a3943.nii.gz
Area-Fo5;2.1;Area-Fo5_l_N10_nlin2Stdcolin27_2.1_publicDOI_74ea50aa11cb4d70f5f8e76e595c2e30.nii.gz
Area-Fo5;2.1;Area-Fo5_r_N10_nlin2Stdcolin27_2.1_publicDOI_d31f76f366fcbce1ecefd0d1c681c0fe.nii.gz
Area-Fo6;2.1;Area-Fo6_l_N10_nlin2Stdcolin27_2.1_publicDOI_e0280f196fcc134583b19342a2b4b407.nii.gz
Area-Fo6;2.1;Area-Fo6_r_N10_nlin2Stdcolin27_2.1_publicDOI_db7ea44b1acf9a9a11c471874ae702cf.nii.gz
Area-Fo7;2.1;Area-Fo7_l_N10_nlin2Stdcolin27_2.1_publicDOI_297152bbde864baaf7a26011d61a93df.nii.gz
Area-Fo7;2.1;Area-Fo7_r_N10_nlin2Stdcolin27_2.1_publicDOI_14d60086cddf17c0923499b5197b374a.nii.gz
Area-OP1;11.0;Area-OP1_l_N10_nlin2Stdcolin27_11.0_publicP_4aa43a97f690da8847a3ae55d41bcf19.nii.gz
Area-OP1;11.0;Area-OP1_r_N10_nlin2Stdcolin27_11.0_publicP_62183e97f03dd5a66455d6243c0c986c.nii.gz
Area-OP2;11.0;Area-OP2_l_N10_nlin2Stdcolin27_11.0_publicP_4442cc5c4e018d8b9505f311e003b1d3.nii.gz
Area-OP2;11.0;Area-OP2_r_N10_nlin2Stdcolin27_11.0_publicP_1eae6be77173d46c0ae7bd32e27bac94.nii.gz
Area-OP3;11.0;Area-OP3_l_N10_nlin2Stdcolin27_11.0_publicP_4c17f9e4ca019c359197a8b60d3a3ee6.nii.gz
Area-OP3;11.0;Area-OP3_r_N10_nlin2Stdcolin27_11.0_publicP_6bc137c39d65c2acdebb4476790fd886.nii.gz
Area-OP4;11.0;Area-OP4_l_N10_nlin2Stdcolin27_11.0_publicP_92a4ba5abd7355b3dba7488b2b41ac4f.nii.gz
Area-OP4;11.0;Area-OP4_r_N10_nlin2Stdcolin27_11.0_publicP_aca907f22cf4165b18b1a8b1426cb9b8.nii.gz
Area-OP5;2.0;Area-OP5_l_N10_nlin2Stdcolin27_2.0_publicDOI_a806062704fedcf12e77110fd7365117.nii.gz
Area-OP5;2.0;Area-OP5_r_N10_nlin2Stdcolin27_2.0_publicDOI_fb075e6843ca13e3eb279aa6aeb7a5c8.nii.gz
Area-OP6;2.0;Area-OP6_l_N10_nlin2Stdcolin27_2.0_publicDOI_e9c960bb942a33daf331e4f6784482e2.nii.gz
Area-OP6;2.0;Area-OP6_r_N10_nlin2Stdcolin27_2.0_publicDOI_4bd5340ee8912b256b2230ef3cab4f18.nii.gz
Area-OP7;2.0;Area-OP7_l_N10_nlin2Stdcolin27_2.0_publicDOI_a97bd096732e5e57f31a2defd3c6257d.nii.gz
Area-OP7;2.0;Area-OP7_r_N10_nlin2Stdcolin27_2.0_publicDOI_79b4f57128941df0608d7ec322960653.nii.gz
Area-OP8;5.1;Area-OP8_l_N10_nlin2Stdcolin27_5.1_publicDOI_1d25df23892ebedebbf9ffe115a0f202.nii.gz
Area-OP8;5.1;Area-OP8_r_N10_nlin2Stdcolin27_5.1_publicDOI_a3118794ab13bf97592444a1eeca8f9f.nii.gz
Area-OP9;5.1;Area-OP9_l_N10_nlin2Stdcolin27_5.1_publicDOI_ec9bf05b99fa3460ea63073a38693826.nii.gz
Area-OP9;5.1;Area-OP9_r_N10_nlin2Stdcolin27_5.1_publicDOI_6f622eda1620ccab62d46c4d95b396bb.nii.gz
Area-hIP4;7.1;Area-hIP4_l_N10_nlin2Stdcolin27_7.1_publicP_511ed7fad34d51f367f33e8938e47ba4.nii.gz
Area-hIP4;7.1;Area-hIP4_r_N10_nlin2Stdcolin27_7.1_publicP_6fd00fe205e860d895e79132747d2713.nii.gz
Area-hIP5;7.1;Area-hIP5_l_N10_nlin2Stdcolin27_7.1_publicP_f4d4897056aa0e68c6f79d32dd059b0d.nii.gz
Area-hIP5;7.1;Area-hIP5_r_N10_nlin2Stdcolin27_7.1_publicP_70cec9386200f81db1eca7667ce0e208.nii.gz
Area-hIP6;7.1;Area-hIP6_l_N10_nlin2Stdcolin27_7.1_publicP_ba9a8054c3e2430d74d51b88da896aef.nii.gz
Area-hIP6;7.1;Area-hIP6_r_N10_nlin2Stdcolin27_7.1_publicP_e268e88709a2c36a2861204c3566f63b.nii.gz
Area-hIP7;7.1;Area-hIP7_l_N10_nlin2Stdcolin27_7.1_publicP_7e7b8d7878cc99b15f8f1515966166e1.nii.gz
Area-hIP7;7.1;Area-hIP7_r_N10_nlin2Stdcolin27_7.1_publicP_07b80edd2afed887351766ddc6cfbcfa.nii.gz
Area-hIP8;7.1;Area-hIP8_l_N10_nlin2Stdcolin27_7.1_publicP_7defaa4bb2de378b12a92982ffaabfa9.nii.gz
Area-hIP8;7.1;Area-hIP8_r_N10_nlin2Stdcolin27_7.1_publicP_cd21b04dab60b31f1b7c409a60bd8144.nii.gz
Area-hPO1;7.1;Area-hPO1_l_N10_nlin2Stdcolin27_7.1_publicP_1756f24793fb8a34d206aa15ae8c1031.nii.gz
Area-hPO1;7.1;Area-hPO1_r_N10_nlin2Stdcolin27_7.1_publicP_4dbcc62e2fb44101eb2c4d032be1ba5b.nii.gz
Area-1;8.4;Area-1_l_N10_nlin2Stdcolin27_8.4_publicP_8ffb7eeab7118f647e972259c9d3247d.nii.gz
Area-1;8.4;Area-1_r_N10_nlin2Stdcolin27_8.4_publicP_9456a4c195570c19d6d8cf9fd9e964d1.nii.gz
Area-2;3.4;Area-2_l_N9_nlin2Stdcolin27_3.4_publicP_e6e0da89a546443ab761cc23fafdaa92.nii.gz
Area-2;3.4;Area-2_r_N9_nlin2Stdcolin27_3.4_publicP_6494012cddba7185bab87cb36ea8f69c.nii.gz
Area-3a;8.4;Area-3a_l_N10_nlin2Stdcolin27_8.4_publicP_9312aac3b742096e56db0acecf0dfd37.nii.gz
Area-3a;8.4;Area-3a_r_N10_nlin2Stdcolin27_8.4_publicP_207f7b2221c3112d391d19c3932ec0f2.nii.gz
Area-3b;8.4;Area-3b_l_N10_nlin2Stdcolin27_8.4_publicP_5286409024d66bf87a9033052b3169bf.nii.gz
Area-3b;8.4;Area-3b_r_N10_nlin2Stdcolin27_8.4_publicP_4b88129088fd1b5dabcab0dffc15a2e7.nii.gz
Area-6d1;4.1;Area-6d1_l_N10_nlin2Stdcolin27_4.1_publicDOI_d53dd5b69506097a3c256cdd50ffd0a6.nii.gz
Area-6d1;4.1;Area-6d1_r_N10_nlin2Stdcolin27_4.1_publicDOI_4d0ff72e36020299b349d8a494917373.nii.gz
Area-6d2;4.1;Area-6d2_l_N10_nlin2Stdcolin27_4.1_publicDOI_3ace355865b7a75fb43f17e1d6807219.nii.gz
Area-6d2;4.1;Area-6d2_r_N10_nlin2Stdcolin27_4.1_publicDOI_8a089876227dcbbd0b5223446ac46263.nii.gz
